locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
b3439,yhhW,,3578950,3579645,-,quercetin 2%2C3-dioxygenase,Function unknown,P46852
b3440,yhhX,,3579768,3580805,-,putative oxidoreductase YhhX,Function unknown,P46853
b3441,yhhY,,3581138,3581626,+,N-acetyltransferase YhhY,Cell wall/membrane/envelope biogenesis,P46854
b3442,yhhZ,,3581863,3583041,+,putative endonuclease YhhZ,Function unknown,P46855
b3443,yrhA,,3583038,3583427,+,putative uncharacterized protein YrhA,No COG annotation,
b3444,insA-6,,3583483,3583758,+,IS1 protein InsA,"Replication, recombination and repair",A0A385XJ53
b3445,insB-6,,3583677,3584180,+,IS1 protein InsB,"Replication, recombination and repair",A0A385XJL4
b4612,yrhD,,3584404,3584559,+,uncharacterized protein YrhD,No COG annotation,UPI000013BFDC
b3446,yrhB,,3584759,3585043,+,putative heat shock chaperone,Function unknown,P46857
b3447,ggt,,3585081,3586823,-,glutathione hydrolase proenzyme,Cell wall/membrane/envelope biogenesis,P18956
b3448,yhhA,,3586943,3587383,+,DUF2756 domain-containing protein YhhA,Function unknown,P0ADX7
b3449,ugpQ,,3587370,3588113,-,glycerophosphodiester phosphodiesterase,Energy production and conversion,P10908
b3450,ugpC,,3588110,3589180,-,sn-glycerol 3-phosphate ABC transporter ATP binding subunit,Inorganic ion transport and metabolism,P10907
b3451,ugpE,,3589182,3590027,-,sn-glycerol 3-phosphate ABC transporter membrane subunit UgpE,Carbohydrate transport and metabolism,P10906
b3452,ugpA,,3590024,3590911,-,sn-glycerol 3-phosphate ABC transporter membrane subunit UgpA,Carbohydrate transport and metabolism,P10905
b3453,ugpB,,3591009,3592325,-,sn-glycerol 3-phosphate ABC transporter periplasmic binding protein,Inorganic ion transport and metabolism,P0AG80
b3454,livF,,3592724,3593437,-,branched chain amino acid/phenylalanine ABC transporter ATP binding subunit LivF,Inorganic ion transport and metabolism,P22731
b3455,livG,,3593439,3594206,-,branched chain amino acid/phenylalanine ABC transporter ATP binding subunit LivG,Inorganic ion transport and metabolism,P0A9S7
b3456,livM,,3594203,3595480,-,branched chain amino acid/phenylalanine ABC transporter membrane subunit LivM,Inorganic ion transport and metabolism,P22729
b3457,livH,,3595477,3596403,-,branched chain amino acid/phenylalanine ABC transporter membrane subunit LivH,Amino acid transport and metabolism,P0AEX7
b3458,livK,,3596451,3597560,-,L-leucine/L-phenylalanine ABC transporter periplasmic binding protein,Amino acid transport and metabolism,P04816
b3459,panZ,,3597984,3598367,+,PanD maturation factor,Transcription,P37613
b3460,livJ,,3598555,3599658,-,branched chain amino acid/phenylalanine ABC transporter periplasmic binding protein,Amino acid transport and metabolism,P0AD96
b3461,rpoH,,3599929,3600783,-,RNA polymerase%2C sigma 32 (sigma H) factor,Transcription,P0AGB3
b3462,ftsX,,3601028,3602086,-,cell division protein FtsX,"Cell cycle control, cell division, chromosome partitioning",P0AC30
b3463,ftsE,,3602079,3602747,-,cell division protein FtsE,"Cell cycle control, cell division, chromosome partitioning",P0A9R7
b3464,ftsY,,3602750,3604243,-,signal recognition particle receptor,"Cell cycle control, cell division, chromosome partitioning",P10121
b3465,rsmD,,3604393,3604989,+,16S rRNA m(2)G966 methyltransferase,"Translation, ribosomal structure and biogenesis",P0ADX9
b3466,yhhL,,3604979,3605248,+,DUF1145 domain-containing protein YhhL,Function unknown,P37614
b3467,yhhM,,3605251,3605610,-,DUF2500 domain-containing protein YhhM,Function unknown,P37615
b3468,yhhN,,3605751,3606377,+,conserved inner membrane enzyme YhhN,Function unknown,P0ADI9
b3469,zntA,,3606451,3608649,+,Zn(2(+))/Cd(2(+))/Pb(2(+)) exporting P-type ATPase,Inorganic ion transport and metabolism,P37617
b3470,tusA,,3608751,3608996,-,sulfur transfer protein TusA,"Translation, ribosomal structure and biogenesis",P0A890
b3471,yhhQ,,3609217,3609882,+,putative queuosine precursor transporter,"Intracellular trafficking, secretion, and vesicular transport",P37619
b3472,dcrB,,3609955,3610512,+,periplasmic bacteriophage sensitivity protein DcrB,Function unknown,P0AEE1
b3473,yhhS,,3610516,3611733,-,putative transporter YhhS,Amino acid transport and metabolism,P37621
b3474,yhhT,,3611865,3612914,+,putative transporter YhhT,Function unknown,P0AGM0
b3475,acpT,,3612969,3613556,+,holo-[acyl carrier protein] synthase 2,Coenzyme transport and metabolism,P37623
b3476,nikA,,3613667,3615241,+,Ni(2(+)) ABC transporter periplasmic binding protein,Amino acid transport and metabolism,P33590
b3477,nikB,,3615241,3616185,+,Ni(2(+)) ABC transporter membrane subunit NikB,Inorganic ion transport and metabolism,P33591
b3478,nikC,,3616182,3617015,+,Ni(2(+)) ABC transporter membrane subunit NikC,Inorganic ion transport and metabolism,P0AFA9
b3479,nikD,,3617015,3617779,+,Ni(2(+)) ABC transporter ATP binding subunit NikD,Inorganic ion transport and metabolism,P33593
b3480,nikE,,3617776,3618582,+,Ni(2(+)) ABC transporter ATP binding subunit NikE,Inorganic ion transport and metabolism,P33594
b3481,nikR,,3618588,3618989,+,DNA-binding transcriptional repressor NikR,Transcription,P0A6Z6
b3482,rhsB,,3619192,3623427,+,rhs element protein RhsB,Cell wall/membrane/envelope biogenesis,P16917
b3483,yhhH,,3623399,3623782,+,PF15631 family protein YhhH,Function unknown,P28911
b3484,yhhI,,3624378,3625514,+,putative transposase,"Replication, recombination and repair",P28912
b3485,yhhJ,,3625679,3626803,-,ABC transporter family protein YhhJ,Defense mechanisms,P0AGH1
b3486,rbbA,,3626803,3629538,-,ribosome-associated ATPase,Defense mechanisms,P37624
b3487,yhiI,,3629535,3630602,-,putative membrane fusion protein YhiI,Cell wall/membrane/envelope biogenesis,P37626
b3488,yhiJ,,3630968,3632590,-,DUF4049 domain-containing protein YhiJ,Function unknown,P37627
b4660,yhiL,,3632852,3634458,-,putative uncharacterized protein YhiL,Function unknown,
b3491,yhiM,,3634841,3635893,+,inner membrane protein with a role in acid resistance,Function unknown,P37630
b3492,yhiN,,3636208,3637410,-,putative oxidoreductase YhiN,Function unknown,P37631
b3493,pitA,,3637642,3639141,+,metal phosphate:H(+) symporter PitA,Inorganic ion transport and metabolism,P0AFJ7
b3494,uspB,,3639385,3639720,-,putative universal stress (ethanol tolerance) protein B,Function unknown,P0A8S5
b3495,uspA,,3640111,3640545,+,universal stress global stress response regulator,Signal transduction mechanisms,P0AED0
b3496,dtpB,,3640862,3642331,+,dipeptide/tripeptide:H(+) symporter DtpB,"Intracellular trafficking, secretion, and vesicular transport",P36837
b3497,rsmJ,,3642380,3643132,-,16S rRNA m(2)G1516 methyltransferase,"Translation, ribosomal structure and biogenesis",P68567
b3498,prlC,,3643140,3645182,-,oligopeptidase A,Amino acid transport and metabolism,P27298
b3499,rlmJ,,3645385,3646227,+,23S rRNA m(6)A2030 methyltransferase,"Translation, ribosomal structure and biogenesis",P37634
b3500,gor,,3646299,3647651,+,glutathione reductase (NADPH),Energy production and conversion,P06715
b4613,dinQ,,3647705,3647788,-,UV inducible membrane toxin DinQ,No COG annotation,A5A624
b3501,arsR,,3648528,3648881,+,DNA-binding transcriptional repressor ArsR,Transcription,P37309
b3502,arsB,,3648935,3650224,+,arsenite/antimonite:H(+) antiporter,"Intracellular trafficking, secretion, and vesicular transport",P0AB93
b3503,arsC,,3650237,3650662,+,arsenate reductase,Inorganic ion transport and metabolism,P0AB96
b3504,yhiS,,3651291,3652036,+,putative uncharacterized protein YhiS,No COG annotation,
b3505,insH-11,,3652182,3653198,-,IS5 transposase and trans-activator,"Replication, recombination and repair",A0A385XJE6
b3506,slp,,3653961,3654527,+,starvation lipoprotein,Cell wall/membrane/envelope biogenesis,P37194
b3507,dctR,,3654683,3655213,+,putative DNA-binding transcriptional regulator DctR,Transcription,P37195
b3508,yhiD,,3655255,3655902,-,inner membrane protein YhiD,Function unknown,P0AFV2
b3509,hdeB,,3655966,3656292,-,periplasmic acid stress chaperone,Cell wall/membrane/envelope biogenesis,P0AET2
b3510,hdeA,,3656408,3656740,-,HdeA monomer%2C chaperone active form,Cell wall/membrane/envelope biogenesis,P0AES9
b3511,hdeD,,3656995,3657567,+,acid-resistance membrane protein,Function unknown,P0AET5
b3512,gadE,,3658366,3658893,+,DNA-binding transcriptional activator GadE,Transcription,P63204
b3513,mdtE,,3659232,3660389,+,multidrug efflux pump membrane fusion protein MdtE,Cell wall/membrane/envelope biogenesis,P37636
b3514,mdtF,,3660414,3663527,+,multidrug efflux pump RND permease MdtF,Defense mechanisms,P37637
b3515,gadW,,3663890,3664618,-,DNA-binding transcriptional dual regulator GadW,Transcription,P63201
b3516,gadX,,3664986,3665810,-,DNA-binding transcriptional dual regulator GadX,Transcription,P37639
b3517,gadA,,3666180,3667580,-,glutamate decarboxylase A,Amino acid transport and metabolism,P69908
b3518,ccp,,3667791,3669188,-,cytochrome c peroxidase,Energy production and conversion,P37197
b3519,treF,,3669592,3671241,+,cytoplasmic trehalase,Carbohydrate transport and metabolism,P62601
b3520,yhjB,,3671292,3671894,-,putative DNA-binding transcriptional regulator YhjB,Transcription,P37640
b3521,yhjC,,3672414,3673313,+,putative DNA-binding transcriptional regulator YhjC,Transcription,P37641
b3522,yhjD,,3673362,3674375,+,putative transporter YhjD,Function unknown,P37642
b3523,yhjE,,3674786,3676108,+,putative transporter YhjE,Inorganic ion transport and metabolism,P37643
b3524,yhjG,,3676290,3678350,-,AsmA family protein YhjG,Cell wall/membrane/envelope biogenesis,P37645
b3525,pdeH,,3678420,3679187,-,c-di-GMP phosphodiesterase PdeH,Signal transduction mechanisms,P37646
b3526,kdgK,,3679419,3680348,+,2-dehydro-3-deoxygluconokinase,Carbohydrate transport and metabolism,P37647
b3527,yhjJ,,3680444,3681940,-,peptidase M16 family protein,Function unknown,P37648
b3528,dctA,,3682161,3683447,-,C4 dicarboxylate/orotate:H(+) symporter,Energy production and conversion,P0A830
b3529,pdeK,,3683630,3685618,-,putative c-di-GMP phosphodiesterase PdeK,Signal transduction mechanisms,P37649
b3530,bcsC,,3685700,3689173,-,cellulose biosynthesis protein BcsC,"Post-translational modification, protein turnover,and chaperones",P37650
b3531,bcsZ,,3689155,3690261,-,endo-1%2C4-D-glucanase,Carbohydrate transport and metabolism,P37651
b3532,bcsB,,3690268,3692607,-,cellulose synthase periplasmic subunit,Cell wall/membrane/envelope biogenesis,P37652
b3533,bcsA,,3692618,3695236,-,cellulose synthase catalytic subunit,Cell wall/membrane/envelope biogenesis,P37653
b3534,bcsQ,,3695233,3695985,-,cellulose biosynthesis protein,"Cell cycle control, cell division, chromosome partitioning",
b3535,yhjR,,3695997,3696185,-,PF10945 family protein YhjR,Function unknown,P0ADJ3
b3536,bcsE,,3696458,3698029,+,c-di-GMP-binding protein BcsE,Function unknown,P37657
b3537,bcsF,,3698026,3698217,+,putative cellulose biosynthesis protein BcsF,Function unknown,P0ADJ5
b3538,bcsG,,3698214,3699893,+,cellulose phosphoethanolamine transferase,Function unknown,P37659
b4453,ldrD,,3699980,3700087,-,small toxic polypeptide LdrD,Function unknown,Q6BF25
b3539,yhjV,,3700563,3701834,+,putative transporter YhjV,Amino acid transport and metabolism,P37660
b3540,dppF,,3701864,3702868,-,dipeptide ABC transporter ATP binding subunit DppF,Inorganic ion transport and metabolism,P37313
b3541,dppD,,3702865,3703848,-,dipeptide ABC transporter ATP binding subunit DppD,Amino acid transport and metabolism,P0AAG0
b3542,dppC,,3703859,3704761,-,dipeptide ABC transporter membrane subunit DppC,Amino acid transport and metabolism,P0AEG1
b3543,dppB,,3704771,3705790,-,dipeptide ABC transporter membrane subunit DppB,Amino acid transport and metabolism,P0AEF8
b3544,dppA,,3706098,3707705,-,dipeptide ABC transporter periplasmic binding protein,Amino acid transport and metabolism,P23847
b3546,eptB,,3708784,3710475,-,Kdo2-lipid A phosphoethanolamine 7''-transferase,Function unknown,P37661
b3547,yhjX,,3710799,3712007,-,putative pyruvate transporter,Inorganic ion transport and metabolism,P37662
b3548,yhjY,,3712236,3712934,-,conserved protein YhjY,Cell motility,P37663
b3549,tag,,3713092,3713655,+,3-methyl-adenine DNA glycosylase I%2C constitutive,"Replication, recombination and repair",P05100
b3550,yiaC,,3713652,3714092,+,putative acyltransferase with acyl-CoA N-acyltransferase domain,Transcription,P37664
b3551,bisC,,3714061,3716394,-,biotin sulfoxide reductase,Energy production and conversion,P20099
b3552,yiaD,,3716547,3717206,+,PF13488 family lipoprotein YiaD,Cell wall/membrane/envelope biogenesis,P37665
b3553,ghrB,,3717310,3718284,+,glyoxylate reductase,Energy production and conversion,P37666
b3554,yiaF,,3718334,3719044,-,DUF3053 domain-containing protein YiaF,Function unknown,P0ADK0
b3555,yiaG,,3719478,3719768,+,putative DNA-binding transcriptional regulator YiaG,Transcription,P0A9V5
b3556,cspA,,3720049,3720261,+,cold shock protein CspA,Transcription,P0A9X9
b4455,hokA,,3720448,3720600,-,small toxic polypeptide,Function unknown,P37305
b3557,insJ,,3720680,3721201,+,insertion element IS150 protein InsA,"Replication, recombination and repair",A0A223DQZ5
b3558,insK,,3721198,3722049,+,IS150 conserved protein InsB,"Replication, recombination and repair",P19769
b3559,glyS,,3722328,3724397,-,glycine--tRNA ligase subunit beta,"Translation, ribosomal structure and biogenesis",P00961
b3560,glyQ,,3724407,3725318,-,glycine--tRNA ligase subunit alpha,"Translation, ribosomal structure and biogenesis",P00960
b4553,ysaB,,3725413,3725712,-,putative lipoprotein YsaB,Function unknown,Q2M7M3
b3561,wecH,,3725887,3726882,+,O-acetyltransferase WecH,Function unknown,P37669
b3562,yiaA,,3726924,3727361,-,conserved inner membrane protein YiaA,Function unknown,P0ADJ8
b3563,yiaB,,3727407,3727748,-,conserved inner membrane protein YiaB,Function unknown,P11286
b3564,xylB,,3727917,3729371,-,xylulokinase,Nucleotide transport and metabolism,P09099
b3565,xylA,,3729443,3730765,-,xylose isomerase,Carbohydrate transport and metabolism,P00944
b3566,xylF,,3731131,3732123,+,xylose ABC transporter periplasmic binding protein,Carbohydrate transport and metabolism,P37387
b3567,xylG,,3732201,3733742,+,xylose ABC transporter ATP binding subunit,Carbohydrate transport and metabolism,P37388
b3568,xylH,,3733720,3734901,+,xylose ABC transporter membrane subunit,Carbohydrate transport and metabolism,P0AGI4
b3569,xylR,,3734979,3736157,+,DNA-binding transcriptional dual regulator XylR,Transcription,P0ACI3
b3570,bax,,3736353,3737177,-,putative glycoside hydrolase Bax,Function unknown,P27297
b3571,malS,,3737497,3739527,+,alpha-amylase,Carbohydrate transport and metabolism,P25718
b3572,avtA,,3739705,3740958,+,valine--pyruvate aminotransferase,Amino acid transport and metabolism,P09053
b3573,ysaA,,3741109,3741582,-,putative electron transport protein YsaA,Energy production and conversion,P56256
b3574,yiaJ,,3741684,3742532,-,DNA-binding transcriptional repressor YiaJ,Transcription,P37671
b3575,yiaK,,3742733,3743731,+,2%2C3-diketo-L-gulonate reductase,Energy production and conversion,P37672
b3576,yiaL,,3743743,3744210,+,DUF386 domain-containing protein YiaL,Carbohydrate transport and metabolism,P37673
b3577,yiaM,,3744328,3744801,+,2%2C3-diketo-L-gulonate:Na(+) symporter - membrane subunit,Carbohydrate transport and metabolism,P37674
b3578,yiaN,,3744804,3746081,+,2%2C3-diketo-L-gulonate:Na(+) symporter - membrane subunit,Inorganic ion transport and metabolism,P37675
b3579,yiaO,,3746094,3747080,+,2%2C3-diketo-L-gulonate:Na(+) symporter - periplasmic binding protein,Carbohydrate transport and metabolism,P37676
b3580,lyxK,,3747084,3748580,+,L-xylulose kinase,Carbohydrate transport and metabolism,P37677
b3581,sgbH,,3748577,3749239,+,3-keto-L-gulonate-6-phosphate decarboxylase SgbH,Carbohydrate transport and metabolism,P37678
b3582,sgbU,,3749232,3750092,+,putative L-xylulose 5-phosphate 3-epimerase,Carbohydrate transport and metabolism,P37679
b3583,sgbE,,3750086,3750781,+,L-ribulose-5-phosphate 4-epimerase SgbE,Carbohydrate transport and metabolism,P37680
b3584,yiaT,,3751128,3751868,-,outer membrane protein YiaT,Cell wall/membrane/envelope biogenesis,P37681
b3585,yiaU,,3751992,3752966,+,putative LysR-type DNA-binding transcriptional regulator YiaU,Transcription,P37682
b3586,yiaV,,3752963,3754099,-,putative membrane fusion protein,Defense mechanisms,P37683
b3587,yiaW,,3754105,3754428,-,DUF3302 domain-containing protein YiaW,Function unknown,P0ADK4
b3588,aldB,,3754973,3756511,-,aldehyde dehydrogenase B,Energy production and conversion,P37685
b3589,yiaY,,3756676,3757827,-,L-threonine dehydrogenase,Energy production and conversion,P37686
b3590,selB,,3758017,3759861,-,selenocysteyl-tRNA-specific translation elongation factor,"Translation, ribosomal structure and biogenesis",P14081
b3591,selA,,3759858,3761249,-,selenocysteine synthase,"Translation, ribosomal structure and biogenesis",P0A821
b3592,yibF,,3761347,3761955,-,glutathione transferase-like protein YibF,"Post-translational modification, protein turnover,and chaperones",P0ACA1
